Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       2/3           std::enable_if<std::allocator_traits<std::allocator<std::string> >::__maxsize_helper<std::allocator<std::string> const>::value, unsigned long>::type std::allocator_traits<std::allocator<std::string> >::_S_max_size<std::allocator<std::string> const>(std::allocator<std::string> const&) [271]
[226]    0.0    0.00    0.00       3         __gnu_cxx::new_allocator<std::string>::max_size() const [226]
-----------------------------------------------
                0.00    0.00       3/3           LogHistogramSampler::accumulate(LogHistogramSampler const&) [220]
[227]    0.0    0.00    0.00       3         std::vector<Operation, std::allocator<Operation> >::end() const [227]
                0.00    0.00       3/6           __gnu_cxx::__normal_iterator<Operation const*, std::vector<Operation, std::allocator<Operation> > >::__normal_iterator(Operation const* const&) [159]
-----------------------------------------------
                0.00    0.00       3/3           LogHistogramSampler::accumulate(LogHistogramSampler const&) [220]
[228]    0.0    0.00    0.00       3         std::vector<Operation, std::allocator<Operation> >::begin() const [228]
                0.00    0.00       3/6           __gnu_cxx::__normal_iterator<Operation const*, std::vector<Operation, std::allocator<Operation> > >::__normal_iterator(Operation const* const&) [159]
-----------------------------------------------
                0.00    0.00       1/3           std::vector<std::string, std::allocator<std::string> >::~vector() [349]
                0.00    0.00       2/3           _ZNSt6vectorISsSaISsEE19_M_emplace_back_auxIJSsEEEvDpOT_ [346]
[229]    0.0    0.00    0.00       3         std::_Vector_base<std::string, std::allocator<std::string> >::_M_get_Tp_allocator() [229]
-----------------------------------------------
                0.00    0.00       3/3           void std::swap<Operation**>(Operation**&, Operation**&) [354]
[230]    0.0    0.00    0.00       3         std::remove_reference<Operation**&>::type&& std::move<Operation**&>(Operation**&&&) [230]
-----------------------------------------------
                0.00    0.00       3/3           void std::swap<unsigned long>(unsigned long&, unsigned long&) [355]
[231]    0.0    0.00    0.00       3         std::remove_reference<unsigned long&>::type&& std::move<unsigned long&>(unsigned long&&&) [231]
-----------------------------------------------
                0.00    0.00       2/2           cmdline_parser_init [38]
[232]    0.0    0.00    0.00       2         clear_args(gengetopt_args_info*) [232]
                0.00    0.00       8/13          gengetopt_strdup(char const*) [122]
-----------------------------------------------
                0.00    0.00       2/2           cmdline_parser_init [38]
[233]    0.0    0.00    0.00       2         init_args_info(gengetopt_args_info*) [233]
-----------------------------------------------
                0.00    0.00       2/2           cmdline_parser_internal(int, char**, gengetopt_args_info*, cmdline_parser_params*, char const*) [301]
[234]    0.0    0.00    0.00       2         update_multiple_arg(void*, char***, unsigned int, unsigned int, generic_value*, cmdline_parser_arg_type, generic_list*) [234]
-----------------------------------------------
                0.00    0.00       1/2           cmdline_parser_free [41]
                0.00    0.00       1/2           cmdline_parser_internal(int, char**, gengetopt_args_info*, cmdline_parser_params*, char const*) [301]
[235]    0.0    0.00    0.00       2         cmdline_parser_release(gengetopt_args_info*) [235]
                0.00    0.00      62/65          free_string_field(char**) [102]
                0.00    0.00       4/4           free_multiple_string_field(unsigned int, char***, char***) [195]
                0.00    0.00       2/4           clear_given(gengetopt_args_info*) [194]
-----------------------------------------------
                0.00    0.00       1/2           main [1]
                0.00    0.00       1/2           Connection::~Connection() [307]
[236]    0.0    0.00    0.00       2         ConnectionStats::~ConnectionStats() [236]
                0.00    0.00       6/6           LogHistogramSampler::~LogHistogramSampler() [152]
-----------------------------------------------
                0.00    0.00       2/2           ConnectionStats::print_stats(char const*, LogHistogramSampler&, bool) [217]
[237]    0.0    0.00    0.00       2         LogHistogramSampler::stddev() [237]
                0.00    0.00       4/21          LogHistogramSampler::total() [114]
-----------------------------------------------
                0.00    0.00       2/2           ConnectionStats::print_stats(char const*, LogHistogramSampler&, bool) [217]
[238]    0.0    0.00    0.00       2         LogHistogramSampler::average() [238]
                0.00    0.00       2/21          LogHistogramSampler::total() [114]
-----------------------------------------------
                0.00    0.00       2/2           createGenerator(std::string) [213]
[239]    0.0    0.00    0.00       2         Fixed::Fixed(double) [239]
                0.00    0.00       2/3           Generator::Generator() [222]
                0.00    0.00       2/11          log_file_line(log_level_t, char const*, int, char const*, ...) [140]
-----------------------------------------------
                0.00    0.00       2/2           Connection::~Connection() [307]
[240]    0.0    0.00    0.00       2         Fixed::~Fixed() [240]
                0.00    0.00       2/2           Fixed::~Fixed() [241]
-----------------------------------------------
                0.00    0.00       2/2           Fixed::~Fixed() [240]
[241]    0.0    0.00    0.00       2         Fixed::~Fixed() [241]
                0.00    0.00       2/3           Generator::~Generator() [223]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Connection*, std::allocator<Connection*> >::_M_deallocate(Connection**, unsigned long) [204]
[242]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Connection*>::deallocate(Connection**, unsigned long) [242]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<Connection*, std::allocator<Connection*> >::_M_allocate(unsigned long) [262]
[243]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Connection*>::allocate(unsigned long, void const*) [243]
                0.00    0.00       2/6           __gnu_cxx::new_allocator<Connection*>::max_size() const [161]
-----------------------------------------------
                0.00    0.00       2/2           _ZNSt16allocator_traitsISaIP10ConnectionEE12_S_constructIS1_IRKS1_EEENSt9enable_ifIXsrNS3_18__construct_helperIT_IDpT0_EEE5valueEvE4typeERS2_PS9_DpOSA_ [269]
[244]    0.0    0.00    0.00       2         _ZN9__gnu_cxx13new_allocatorIP10ConnectionE9constructIS2_IRKS2_EEEvPT_DpOT0_ [244]
                0.00    0.00       2/8           Connection* const&&& std::forward<Connection* const&>(std::remove_reference<Connection* const&>::type&) [146]
                0.00    0.00       2/10006       operator new(unsigned long, void*) [73]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<Connection*>::allocator() [253]
[245]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Connection*>::new_allocator() [245]
-----------------------------------------------
                0.00    0.00       2/2           std::allocator<Connection*>::~allocator() [254]
[246]    0.0    0.00    0.00       2         __gnu_cxx::new_allocator<Connection*>::~new_allocator() [246]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<std::string, std::allocator<std::string> >::begin() const [325]
                0.00    0.00       1/2           std::vector<std::string, std::allocator<std::string> >::end() const [324]
[247]    0.0    0.00    0.00       2         __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::__normal_iterator(std::string const* const&) [247]
-----------------------------------------------
                0.00    0.00       2/2           do_mutilate(std::vector<std::string, std::allocator<std::string> > const&, options_t&, ConnectionStats&, bool) [2]
[248]    0.0    0.00    0.00       2         bool __gnu_cxx::operator!=<std::string const*, std::vector<std::string, std::allocator<std::string> > >(__gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > const&, __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > > const&) [248]
                0.00    0.00       4/4           __gnu_cxx::__normal_iterator<std::string const*, std::vector<std::string, std::allocator<std::string> > >::base() const [198]
